Transaction_ID,Customer_ID,Purchase_Date,Product_Category,Order_Value,Country
TXN-10769,CUST-313,2025-09-12,Home Decor,-1235.460810914579,France
TXN-10770,CUST-100,2025-07-16,Footwear,183.73497069370669,UK
TXN-10771,CUST-177,2024-04-25,Apparel,1272.749391767087,Canada
TXN-10772,CUST-173,2025-12-21,Home Decor,208.68322025133398,Germany
TXN-10773,CUST-153,2026-11-05,Footwear,,Japan
TXN-10774,CUST-210,2024-05-31,Footwear,1199.9971413537394,Japan
TXN-10775,CUST-301,2025-09-27,Apparel,241.8777924761852,France
TXN-10776,CUST-248,2026-08-03,Electronics,359.2920649443094,USA
TXN-10777,CUST-255,2026-07-14,Electronics,1088.9338012217381,Japan
TXN-10778,CUST-267,2024-03-18,Footwear,1085.65407408819,UK
TXN-10779,CUST-182,2024-04-26,Electronics,968.89849667024,Germany
TXN-10780,CUST-219,2026-01-25,Electronics,,Japan
TXN-10781,CUST-213,2025-08-10,Home Decor,823.2321761544423,Japan
TXN-10782,CUST-213,2024-06-06,Home Decor,392.66260718229006,Australia
TXN-10783,CUST-272,2024-07-03,Home Decor,531.6300703858008,Canada
TXN-10784,CUST-154,2026-11-04,Footwear,,Japan
TXN-10785,CUST-230,2026-02-26,Electronics,1364.50683077377,Japan
TXN-10786,CUST-221,2026-08-05,Apparel,883.4198562538583,UK
TXN-10787,CUST-303,2024-03-25,Electronics,,UK
TXN-10788,CUST-330,2026-07-10,Footwear,703.7685893933163,UK
TXN-10789,CUST-345,2025-01-20,Home Decor,1421.9793426254867,Germany
TXN-10790,CUST-303,2025-10-20,Footwear,246.96007661179868,Canada
TXN-10791,CUST-288,2026-09-01,Home Decor,887.6201513848599,Japan
TXN-10792,CUST-143,2026-10-23,Footwear,,France
TXN-10793,CUST-268,2024-11-04,Apparel,924.9522684432787,France
TXN-10794,CUST-121,2024-05-06,Home Decor,46.80307205484395,Canada
TXN-10795,CUST-172,2026-07-11,Home Decor,1310.7433852373442,Germany
TXN-10796,CUST-231,2024-07-30,Electronics,1399.5350580757463,USA
TXN-10797,CUST-269,2025-12-04,Footwear,856.3971117120292,France
TXN-10798,CUST-262,2024-06-21,Electronics,1051.0432193378006,France
TXN-10799,CUST-258,2026-10-30,Footwear,1385.2990841423975,Canada
TXN-10800,CUST-185,2024-12-19,Apparel,1066.71317878383,Germany
TXN-10801,CUST-123,2024-03-21,Electronics,245.7577835131068,Germany
TXN-10802,CUST-309,2025-05-22,Home Decor,,UK
TXN-10803,CUST-343,2026-06-15,Apparel,917.9382686466267,Germany
TXN-10804,CUST-292,2026-06-18,Footwear,647.7133935275313,UK
TXN-10805,CUST-160,2026-12-09,Home Decor,1109.9374687245897,Japan
TXN-10806,CUST-272,2026-12-06,Footwear,1402.863181858142,Japan
TXN-10807,CUST-179,2024-11-21,Home Decor,1389.841399102029,Australia
TXN-10808,CUST-157,2026-01-15,Footwear,687.2422696781155,Germany
TXN-10809,CUST-306,2026-02-02,Home Decor,187.5923078443178,Canada
TXN-10810,CUST-150,2025-08-02,Footwear,1477.564974464255,UK
TXN-10811,CUST-137,2026-03-04,Electronics,1261.5691679399824,Australia
TXN-10812,CUST-106,2026-04-17,Home Decor,204.50076818083494,USA
TXN-10813,CUST-111,2025-11-23,Home Decor,1382.845986273711,USA
TXN-10814,CUST-162,2024-04-17,Electronics,1307.44661585195,USA
TXN-10815,CUST-221,2025-11-16,Footwear,787.8803245465867,UK
TXN-10816,CUST-256,2024-05-14,Home Decor,895.0876449024953,Germany
TXN-10817,CUST-317,2025-11-06,Electronics,610.5240017277928,UK
TXN-10818,CUST-296,2024-07-12,Footwear,101.04722545660637,USA
TXN-10819,CUST-118,2026-03-02,Home Decor,516.0919176359334,Germany
TXN-10820,CUST-216,2025-08-04,Home Decor,1208.2231039250569,Australia
TXN-10821,CUST-206,2025-05-31,Footwear,26.85539404681223,USA
TXN-10822,CUST-326,2024-11-03,Electronics,513.5787741028934,Canada
TXN-10823,CUST-261,2025-11-13,Home Decor,609.2896665145961,Germany
TXN-10824,CUST-247,2024-06-15,Footwear,815.3454923481258,UK
TXN-10825,CUST-149,2024-10-16,Home Decor,,Japan
TXN-10826,CUST-283,2025-12-17,Footwear,532.5920716616226,UK
TXN-10827,CUST-278,2025-09-27,Home Decor,,Canada
TXN-10828,CUST-198,2026-03-13,Apparel,1111.5018472024276,France
TXN-10829,CUST-226,2024-09-21,Electronics,689.2825525169146,UK
TXN-10830,CUST-202,2024-06-22,Electronics,352.4151379511733,Japan
TXN-10831,CUST-162,2025-09-26,Apparel,689.6104838763862,Japan
TXN-10832,CUST-137,2026-02-10,Footwear,228.4683901621038,Japan
TXN-10833,CUST-267,2025-11-03,Electronics,281.0527400292105,Canada
TXN-10834,CUST-276,2024-09-18,Footwear,757.5843036544301,USA
TXN-10835,CUST-101,2026-12-14,Home Decor,640.0096652667308,USA
TXN-10836,CUST-328,2024-07-10,Apparel,1373.9719335807881,UK
TXN-10837,CUST-292,2026-05-17,Footwear,556.342970692617,Germany
TXN-10838,CUST-320,2026-11-07,Footwear,879.2707584115043,France
TXN-10839,CUST-297,2026-01-11,Electronics,955.751146120905,UK
TXN-10840,CUST-326,2024-02-07,Home Decor,39.37979575073378,Japan
TXN-10841,CUST-127,2026-01-12,Electronics,1002.0353105847316,USA
TXN-10842,CUST-299,2025-09-24,Home Decor,-283.49323096723214,Japan
TXN-10843,CUST-208,2025-01-04,Electronics,1442.3840698547936,Germany
TXN-10844,CUST-156,2025-03-14,Footwear,240.0208370746072,Japan
TXN-10845,CUST-145,2025-11-30,Footwear,633.6437031159951,Canada
TXN-10846,CUST-305,2026-09-22,Apparel,146.3175087563929,USA
TXN-10847,CUST-345,2025-01-28,Footwear,,Canada
TXN-10848,CUST-278,2025-04-08,Footwear,763.2486152902391,France
TXN-10849,CUST-232,2024-10-08,Footwear,901.1698256336648,France
TXN-10850,CUST-218,2024-11-13,Footwear,119.27318653487266,Australia
TXN-10851,CUST-112,2024-06-07,Apparel,1129.941496190783,Germany
TXN-10852,CUST-242,2025-08-28,Home Decor,,USA
TXN-10853,CUST-163,2024-07-26,Apparel,1349.1203483722563,Canada
TXN-10854,CUST-334,2026-11-05,Apparel,,Canada
TXN-10855,CUST-317,2026-12-14,Electronics,302.2178265822265,Canada
TXN-10856,CUST-131,2024-03-18,Home Decor,-74.09350841518042,UK
TXN-10857,CUST-216,2025-11-20,Electronics,718.6590787627989,UK
TXN-10858,CUST-134,2024-09-25,Apparel,855.9648772286723,France
TXN-10859,CUST-305,2026-02-10,Footwear,117.2487863539615,Australia
TXN-10860,CUST-218,2024-11-11,Home Decor,1167.7808727086156,Japan
TXN-10861,CUST-270,2024-11-28,Footwear,690.8674754270809,France
TXN-10862,CUST-235,2025-01-05,Apparel,,Australia
TXN-10863,CUST-243,2024-12-05,Apparel,672.3288654685776,France
TXN-10864,CUST-252,2026-06-15,Apparel,613.1293300954825,Canada
TXN-10865,CUST-181,2024-03-30,Home Decor,848.2676903361624,UK
TXN-10866,CUST-343,2026-04-21,Electronics,249.7555639774545,France
TXN-10867,CUST-293,2026-01-16,Electronics,,Germany
TXN-10868,CUST-328,2025-05-01,Footwear,1295.4427191000057,France
TXN-10869,CUST-213,2026-06-28,Home Decor,1420.2508839577765,Germany
TXN-10870,CUST-256,2025-08-06,Footwear,-572.4977880940344,Japan
TXN-10871,CUST-308,2026-07-08,Footwear,420.7021162524596,Canada
TXN-10872,CUST-284,2025-04-24,Electronics,973.1193239937434,UK
TXN-10873,CUST-328,2026-12-29,Home Decor,624.9265732251827,France
TXN-10874,CUST-229,2025-05-04,Apparel,57.571806377310395,Germany
TXN-10875,CUST-209,2025-09-25,Footwear,251.10584410196174,Japan
TXN-10876,CUST-312,2026-08-18,Apparel,1079.6388986941483,UK
TXN-10877,CUST-332,2025-02-01,Home Decor,995.207434027024,Australia
TXN-10878,CUST-240,2026-01-23,Footwear,60.10206890515556,Canada
TXN-10879,CUST-214,2026-06-21,Apparel,348.5187996607652,France
TXN-10880,CUST-329,2026-08-03,Apparel,361.9906989503457,France
TXN-10881,CUST-140,2025-07-31,Electronics,-1014.4012605261181,Canada
TXN-10882,CUST-290,2026-02-21,Home Decor,49.17159587645895,UK
TXN-10883,CUST-320,2026-10-26,Home Decor,,UK
TXN-10884,CUST-221,2026-12-16,Home Decor,1203.8758063523203,France
TXN-10885,CUST-215,2026-05-07,Footwear,284.24609984041376,USA
TXN-10886,CUST-166,2024-11-27,Electronics,986.0642396207745,France
TXN-10887,CUST-292,2025-02-12,Footwear,372.51051594915526,Germany
TXN-10888,CUST-163,2024-10-10,Home Decor,167.17326128383084,Australia
TXN-10889,CUST-315,2025-05-27,Footwear,379.89484267919204,Japan
TXN-10890,CUST-263,2024-04-16,Apparel,1088.9550591463756,Japan
TXN-10891,CUST-170,2026-09-11,Footwear,1286.430772797303,Germany
TXN-10892,CUST-296,2026-01-30,Footwear,1248.7253995591475,USA
TXN-10893,CUST-299,2024-07-29,Home Decor,607.8316238353132,UK
TXN-10894,CUST-233,2026-11-22,Apparel,,Germany
TXN-10895,CUST-224,2024-09-12,Home Decor,323.376757215415,Canada
TXN-10896,CUST-260,2025-08-06,Apparel,453.85864078629965,Japan
TXN-10897,CUST-161,2024-06-20,Apparel,1346.5770114112572,Germany
TXN-10898,CUST-170,2024-11-24,Apparel,39.242846795889335,UK
TXN-10899,CUST-212,2025-07-12,Home Decor,146.55262566461278,France
TXN-10900,CUST-119,2026-07-09,Apparel,327.67165761612046,Germany
TXN-10901,CUST-282,2026-11-17,Electronics,59.26766173325318,USA
TXN-10902,CUST-173,2024-10-28,Electronics,288.5244439329,Australia
TXN-10903,CUST-160,2026-06-14,Electronics,-882.9015102351444,UK
TXN-10904,CUST-169,2024-07-06,Electronics,643.708334876897,Canada
TXN-10905,CUST-185,2025-03-30,Home Decor,1341.1541323939227,France
TXN-10906,CUST-181,2026-07-12,Footwear,1229.8164713728925,USA
TXN-10907,CUST-328,2025-12-16,Footwear,525.8896805128564,UK
TXN-10908,CUST-238,2024-02-24,Electronics,403.9466814783129,Canada
TXN-10909,CUST-120,2026-04-29,Footwear,581.944764087555,Canada
TXN-10910,CUST-135,2024-04-19,Electronics,893.6365149219155,UK
TXN-10911,CUST-138,2026-03-22,Electronics,416.73418841785684,France
TXN-10912,CUST-159,2026-10-25,Footwear,943.7403836167183,USA
TXN-10913,CUST-198,2026-02-04,Footwear,625.9292452430358,Japan
TXN-10914,CUST-277,2025-04-27,Apparel,837.0298276609308,France
TXN-10915,CUST-139,2026-03-01,Electronics,665.4672631202687,France
TXN-10916,CUST-280,2024-06-16,Footwear,,France
TXN-10917,CUST-154,2026-02-06,Footwear,1423.7108943039918,France
TXN-10918,CUST-116,2025-04-04,Footwear,1150.136575356446,Canada
TXN-10919,CUST-206,2024-02-27,Apparel,227.36750013434977,Australia
TXN-10920,CUST-204,2025-10-14,Electronics,1305.332604328911,USA
TXN-10921,CUST-184,2024-07-21,Electronics,741.3981734092802,Canada
TXN-10922,CUST-238,2025-11-17,Home Decor,1343.9372958032552,UK
TXN-10923,CUST-219,2024-10-26,Apparel,,UK
TXN-10924,CUST-206,2024-10-08,Apparel,649.3159866144655,France
TXN-10925,CUST-115,2024-03-19,Electronics,,USA
TXN-10926,CUST-152,2025-08-10,Home Decor,417.6424918897202,Canada
TXN-10927,CUST-313,2026-08-25,Home Decor,821.618637698083,Canada
TXN-10928,CUST-207,2024-10-11,Electronics,,Japan
TXN-10929,CUST-199,2026-08-18,Footwear,401.67377444113936,USA
TXN-10930,CUST-331,2026-07-07,Apparel,226.24698962777973,France
TXN-10931,CUST-297,2024-01-11,Home Decor,1255.6967504629627,USA
TXN-10932,CUST-249,2024-06-11,Footwear,1476.9152274412572,USA
TXN-10933,CUST-342,2024-02-08,Home Decor,798.021469807975,Australia
TXN-10934,CUST-278,2025-06-08,Footwear,274.08534305548915,Australia
TXN-10935,CUST-105,2025-03-17,Footwear,423.01484324866607,France
TXN-10936,CUST-319,2024-11-02,Apparel,47.21820129025076,Australia
TXN-10937,CUST-325,2026-12-16,Home Decor,1373.1622337095384,UK
TXN-10938,CUST-295,2026-05-16,Home Decor,194.27160267740888,Australia
TXN-10939,CUST-247,2024-08-15,Footwear,873.2443837610953,Australia
TXN-10940,CUST-197,2025-08-13,Electronics,425.60172661706486,Australia
TXN-10941,CUST-222,2025-05-01,Home Decor,840.1834437233742,Canada
TXN-10942,CUST-101,2025-09-08,Apparel,984.102174760759,Germany
TXN-10943,CUST-341,2024-09-06,Electronics,1248.0178694866584,Australia
TXN-10944,CUST-190,2024-04-07,Home Decor,325.50348220569276,USA
TXN-10945,CUST-176,2025-05-03,Apparel,,Japan
TXN-10946,CUST-292,2026-05-09,Electronics,222.59073250183476,Australia
TXN-10947,CUST-199,2026-07-25,Home Decor,1352.0275899351955,Japan
TXN-10948,CUST-318,2024-05-08,Apparel,1313.3573147925226,Japan
TXN-10949,CUST-328,2024-08-15,Electronics,904.1713912120563,Germany
TXN-10950,CUST-344,2026-10-20,Home Decor,908.764953441807,France
TXN-10951,CUST-313,2024-02-03,Electronics,1004.2542783284581,Japan
TXN-10952,CUST-207,2026-11-21,Footwear,279.5494923627054,France
TXN-10953,CUST-237,2025-05-10,Footwear,1373.3296799689406,UK
TXN-10954,CUST-291,2024-10-21,Electronics,,UK
TXN-10955,CUST-288,2025-08-19,Footwear,587.0450218092562,Australia
TXN-10956,CUST-239,2026-05-29,Footwear,,USA
TXN-10957,CUST-304,2024-01-04,Electronics,-89.50963082708147,Japan
TXN-10958,CUST-254,2025-12-23,Footwear,266.0993857589975,Japan
TXN-10959,CUST-329,2025-05-07,Electronics,1112.2897523110282,USA
TXN-10960,CUST-156,2026-05-03,Electronics,142.54202852918718,Canada
TXN-10961,CUST-224,2025-01-18,Footwear,912.6651220102545,USA
TXN-10962,CUST-156,2024-06-24,Home Decor,383.116682328355,Canada
TXN-10963,CUST-169,2026-12-08,Electronics,596.1575087821253,Canada
TXN-10964,CUST-211,2026-01-08,Electronics,447.2667304206358,USA
TXN-10965,CUST-224,2024-05-18,Home Decor,546.3956203681247,USA
TXN-10966,CUST-107,2026-12-13,Footwear,1084.1879396726833,Canada
TXN-10967,CUST-199,2026-11-05,Apparel,459.740139122299,UK
TXN-10968,CUST-186,2026-11-05,Home Decor,858.2788676394078,Australia
TXN-10969,CUST-271,2024-02-11,Apparel,,UK
TXN-10970,CUST-273,2026-03-10,Footwear,1002.2333247367193,France
TXN-10971,CUST-304,2026-08-20,Electronics,1406.5080142006418,USA
TXN-10972,CUST-203,2024-03-30,Electronics,1104.2067038711705,Germany
TXN-10973,CUST-285,2026-03-03,Footwear,-338.11176031432,USA
TXN-10974,CUST-142,2026-02-03,Footwear,66.15103989070131,Canada
TXN-10975,CUST-315,2025-06-03,Footwear,408.1507855637411,Germany
TXN-10976,CUST-219,2024-02-03,Footwear,900.7153374363771,Germany
TXN-10977,CUST-335,2026-01-01,Footwear,96.11020395669051,Australia
TXN-10978,CUST-132,2024-05-18,Footwear,754.6220458578298,France
TXN-10979,CUST-259,2025-12-07,Footwear,903.327416396996,USA
TXN-10980,CUST-236,2025-05-08,Electronics,514.680958409102,Australia
TXN-10981,CUST-106,2024-07-31,Apparel,1160.9500615438164,France
TXN-10982,CUST-332,2025-11-11,Apparel,177.76541463798227,UK
TXN-10983,CUST-200,2024-09-30,Electronics,131.20391696899696,Germany
TXN-10984,CUST-251,2024-03-31,Home Decor,1097.719359181333,Australia
TXN-10985,CUST-244,2025-12-22,Apparel,753.3271479851737,UK
TXN-10986,CUST-269,2025-11-24,Home Decor,1038.8355467130493,USA
TXN-10987,CUST-106,2024-12-24,Electronics,663.5444611335445,USA
TXN-10988,CUST-121,2026-08-09,Home Decor,384.67500919387805,Canada
TXN-10989,CUST-264,2026-09-07,Electronics,1232.2714301578155,UK
TXN-10990,CUST-209,2025-01-08,Footwear,1203.1355008740893,UK
TXN-10991,CUST-134,2024-10-03,Footwear,1048.1507768645515,Australia
TXN-10992,CUST-321,2024-05-09,Apparel,422.7748031003448,France
TXN-10993,CUST-218,2026-07-26,Apparel,,Germany
TXN-10994,CUST-146,2024-03-16,Home Decor,554.2413674712396,France
TXN-10995,CUST-112,2025-08-23,Home Decor,155.54146852341853,France
TXN-10996,CUST-166,2025-02-16,Apparel,1377.6240916841193,Germany
TXN-10997,CUST-197,2024-03-30,Footwear,-222.49157376006286,Canada
TXN-10998,CUST-183,2025-02-12,Electronics,1426.3512836547875,France
TXN-10999,CUST-154,2024-03-26,Footwear,-680.0885439777745,Canada
